+Crataegomespilus dardarii
Impatiens ivohibensis
Impatiens jaeschkei
Impatiens janthina
Impatiens javensis
Impatiens jerdoniae
Impatiens jinggangensis
Impatiens jiulongshanica
Impatiens joachimii
Impatiens johnii
Impatiens junghuhnii
Impatiens jurpia
Impatiens justicioides
Impatiens kaliensis
Impatiens kamerunensis
Impatiens kanburiensis
Impatiens kaskazini
Impatiens kathmanduensis
Impatiens keilii
Impatiens kentrodonta
Impatiens kerriae
Impatiens kharensis
Impatiens khasiana
Impatiens kilimanjari
Impatiens kingii
Impatiens kleiniformis
Impatiens klemmeana
Impatiens kojeensis
Impatiens konalarensis
Impatiens kraftii
Impatiens kuepferi
Impatiens kulamavuensis
Impatiens kwengeensis
Impatiens lachnosperma
Impatiens lacinulifera
Impatiens laevigata
Impatiens lampungensis
Impatiens lanessanii
Impatiens langeana
Impatiens lantziana
Impatiens larsenii
Impatiens lasiophyton
Impatiens lateristachys
Impatiens laticornis
Impatiens latiflora
Impatiens latifolia
Impatiens laumonieri
Impatiens laurentii
Impatiens lawii
Impatiens lawsonii
Impatiens laxiflora
Impatiens lecomtei
Impatiens leedalii
Impatiens lemannii
Impatiens lemuriana
Impatiens lenta
Impatiens leptocarpa
Impatiens leptocaulon
Impatiens leptoceras
Impatiens leptopoda
Impatiens leptura
Impatiens leschenaultii
Impatiens letestuana
Impatiens letouzeyi
Impatiens leucantha
Impatiens ligulata
Impatiens limnophila
Impatiens linearis
Impatiens linghziensis
Impatiens linocentra
Impatiens loheri
Impatiens loki-schmidtiae
Impatiens lokohensis
Impatiens longecalcarata
Impatiens longepedunculata
Impatiens longialata
Impatiens longicornuta
Impatiens longiloba
Impatiens longipes
Impatiens longirama
Impatiens loulanensis
Impatiens lucida
Impatiens lugubris
Impatiens luisae-echterae
Impatiens lukwangulensis
Impatiens lutea
Impatiens luteoviridis
Impatiens lyallii
Impatiens maackii
Impatiens mackeyana
Impatiens macrocarpa
Impatiens macrophylla
Impatiens macroptera
Impatiens macrosepala
Impatiens macrovexilla
Impatiens maculata
Impatiens maevae
Impatiens mahalevonensis
Impatiens mahengeensis
Impatiens majumdarii
Impatiens majungensis
Impatiens malcomberi
Impatiens mamyi
Impatiens manaharensis
Impatiens mananteninae
Impatiens mandrakae
Impatiens mandrarensis
Impatiens manillensis
Impatiens manipurensis
Impatiens mannii
Impatiens manongarivensis
Impatiens manteroana
Impatiens margaritifera
Impatiens marianae
Impatiens marivorahonensis
Impatiens marojejyensis
Impatiens masisiensis
Impatiens masoalensis
Impatiens masonii
Impatiens mayae-valeriae
Impatiens mazumbaiensis
Impatiens mearnsii
Impatiens meeboldii
Impatiens meeuseiana
Impatiens mendoncae
Impatiens mengtszeana
Impatiens merrillii
Impatiens meruensis
Impatiens messmerae
Impatiens messumbaensis
Impatiens mexicana
Impatiens microcentra
Impatiens microceras
Impatiens micromeris
Impatiens milbraedii
Impatiens mindiae
Impatiens miniata
Impatiens minimiflora
Impatiens minor
Impatiens mirabilis
Impatiens mishmiensis
Impatiens modesta
Impatiens montalbanica
Impatiens mooreana
Impatiens msisimwanensis
Impatiens muliensis
Impatiens munnarensis
Impatiens munroi
Impatiens muscicola
Impatiens mysorensis
Impatiens nalampoonii
Impatiens namchabarwensis
Impatiens namkatensis
Impatiens nana
Impatiens nanatonanensis
Impatiens napoensis
Impatiens nasuta
Impatiens nataliae
Impatiens navicula
Impatiens neglecta
Impatiens neobarnesii
Impatiens nguruensis
Impatiens niamniamensis
Impatiens nicolliae
Impatiens nidus-apis
Impatiens nigeriensis
Impatiens nigrescens
Impatiens nilgirica
Impatiens noei
Impatiens noli-tangere
Impatiens nomenyae
Impatiens nortonii
Impatiens nosymangabensis
Impatiens nubigena
Impatiens nummulariifolia
Impatiens nuristanica
Impatiens nusbaumeri
Impatiens nyungwensis
Impatiens nzoana
Impatiens obesa
Impatiens oblongipetala
Impatiens occidentalis
Impatiens occultans
Impatiens odontosepala
Impatiens oliveri
Impatiens omeiana
Impatiens oniveensis
Impatiens opinata
Impatiens oppositifolia
Impatiens orchioides
Impatiens oreocallis
Impatiens oumina
Impatiens pahalgamensis
Impatiens pallida
Impatiens palliderosea
Impatiens pallidiflora
Impatiens pallidissima
Impatiens palpebrata
Impatiens paludicola
Impatiens paludosa
Impatiens pandata
Impatiens pantlingii
Impatiens paradoxa
Impatiens paranyi
Impatiens parasitica
Impatiens parishii
Impatiens parviflora
Impatiens parvifolia
Impatiens parvigaleata
Impatiens patula
Impatiens paucidentata
Impatiens paucisemina
Impatiens pellucidinervia
Impatiens peltata
Impatiens pendula
Impatiens peperomioides
Impatiens percordata
Impatiens percrenata
Impatiens perezii
Impatiens perfecunda
Impatiens perrieri
Impatiens petersiana
Impatiens phoenicea
Impatiens pierlotii
Impatiens pilosissima
Impatiens pilosivittata
Impatiens pinfanensis
Impatiens pingxiangensis
Impatiens platyadena
Impatiens platyceras
Impatiens platypetala
Impatiens platysepala
Impatiens podocarpa
Impatiens polhillii
Impatiens polyactina
Impatiens polyantha
Impatiens polyneura
Impatiens polysciadia
Impatiens porrecta
Impatiens pradhanii
Impatiens prainii
Impatiens prasiniflora
Impatiens pritzelii
Impatiens prostrata
Impatiens pseudobicolor
Impatiens pseudohamata
Impatiens pseudokingii
Impatiens pseudomacroptera
Impatiens pseudoperezii
Impatiens pseudoviola
Impatiens pseudozombensis
Impatiens psittacina
Impatiens psychadelphoides
Impatiens pterosepala
Impatiens puberula
Impatiens pubisepala
Impatiens pulcherrima
Impatiens pulchra
Impatiens punaensis
Impatiens purpurea
Impatiens purpureolucida
Impatiens purpureoviolacea
Impatiens purroi
Impatiens pyrrhotricha
Impatiens quadrisepala
Impatiens quercetorum
Impatiens quisqualis
Impatiens racemosa
Impatiens racemulosa
Impatiens radiata
Impatiens radicans
Impatiens rakotomalazana
Impatiens ramenensis
Impatiens ramosii
Impatiens ranomafanae
Impatiens rapanarivoi
Impatiens raphidothrix
Impatiens razanatsoa-charlei
Impatiens raziana
Impatiens rectangula
Impatiens rectirostrata
Impatiens recurvinervia
Impatiens reidii
Impatiens renae
Impatiens repens
Impatiens rheedii
Impatiens rhinoceros
Impatiens rhombifolia
Impatiens ridleyi
Impatiens rivularis
Impatiens rizaliana
Impatiens rosulata
Impatiens rothii
Impatiens roylei
Impatiens rubriflora
Impatiens rubrolineata
Impatiens rubromaculata
Impatiens rubrostriata
Impatiens rudicaulis
Impatiens rufescens
Impatiens ruiliensis
Impatiens runssorensis
Impatiens rupicola
Impatiens rutenbergii
Impatiens sacculata
Impatiens sacculifera
Impatiens sakerana
Impatiens salaengensis
Impatiens saliensis
Impatiens salifii
Impatiens salpinx
Impatiens sambiranensis
Impatiens santisukii
Impatiens saolana
Impatiens sarawakensis
Impatiens sarcantha
Impatiens saxicola
Impatiens scabrida
Impatiens scabriuscula
Impatiens scapiflora
Impatiens scenarioi
Impatiens scitula
Impatiens scortechinii
Impatiens scripta
Impatiens scullyi
Impatiens serpens
Impatiens serrata
Impatiens serratifolia
Impatiens shirensis
Impatiens sholayarensis
Impatiens siamensis
Impatiens siculifera
Impatiens sidaeformis
Impatiens sidikalangensis
Impatiens silviana
Impatiens simbiniensis
Impatiens singgalangensis
Impatiens sinlumiensis
Impatiens sivarajanii
Impatiens sodenii
Impatiens spathulata
Impatiens spatulifera
Impatiens spireana
Impatiens spirifera
Impatiens spissiflora
Impatiens spp.
Impatiens steenisii
Impatiens stefaniae
Impatiens stenantha
Impatiens stenosepala
Impatiens stoliczkae
Impatiens stricta
Impatiens striolata
Impatiens stuhlmannii
Impatiens subabortiva
Impatiens subaequalis
Impatiens subcordata
Impatiens subecalcarata
Impatiens subrubriflora
Impatiens substerilis
Impatiens substipulata
Impatiens suichangensis
Impatiens sulcata
Impatiens sultani
Impatiens sunkoshiensis
Impatiens sylvicola
Impatiens tafononensis
Impatiens taishunensis
Impatiens talbotii
Impatiens tangachee
Impatiens tapanuliensis
Impatiens taprobanica
Impatiens taronensis
Impatiens tayemonii
Impatiens teitensis
Impatiens tenella
Impatiens teneriflora
Impatiens tenerrima
Impatiens textorii
Impatiens thamnoidea
Impatiens thomensis
Impatiens thomsonii
Impatiens thwaitesii
Impatiens tienchuanensis
Impatiens tienmushanica
Impatiens tinctoria
Impatiens tomentella
Impatiens tomentosa
Impatiens tongbiguanensis
Impatiens torenioides
Impatiens translucida
Impatiens travancorica
Impatiens triandra
Impatiens tricarinata
Impatiens tricaudata
Impatiens trichocladon
Impatiens trichosepala
Impatiens trichosperma
Impatiens tricolor
Impatiens trilobata
Impatiens tripetala
Impatiens tropaeolifolia
Impatiens truncata
Impatiens truncicola
Impatiens tsangshanensis
Impatiens tsararavina
Impatiens tsaratananae
Impatiens tsingycola
Impatiens tuberculata
Impatiens tuberifera
Impatiens tuberosa
Impatiens tubifera
Impatiens tubulosa
Impatiens tujuhensis
Impatiens turrialbana
Impatiens tweediae
Impatiens ukagurensis
Impatiens uliginosa
Impatiens ulugurensis
Impatiens umbellata
Impatiens unciniata
Impatiens uncipetala
Impatiens undulata
Impatiens uniflora
Impatiens uralensis
Impatiens urticifolia
Impatiens urticoides
Impatiens usambarensis
Impatiens uzungwaensis
Impatiens vaughanii
Impatiens vebrowniae
Impatiens vellela
Impatiens venusta
Impatiens verecunda
Impatiens verrucifera
Impatiens verticillata
Impatiens vesiculifera
Impatiens vexillaria
Impatiens vidalii
Impatiens viguieri
Impatiens vilersi
Impatiens violacea
Impatiens violiflora
Impatiens violoides
Impatiens viridiflora
Impatiens viscida
Impatiens viscosa
Impatiens vitellina
Impatiens volatianae
Impatiens volkensii
Impatiens walkeri
Impatiens walleriana
Impatiens wallichii
Impatiens warburgiana
Impatiens wattii
Impatiens weihsiensis
Impatiens wibkeae
Impatiens wightiana
Impatiens wilksiana
Impatiens williamsii
Impatiens wilsonii
Impatiens wohlhauseri
Impatiens wrayi
Impatiens wuyuanensis
Impatiens xanthina
Impatiens xanthocephala
Impatiens yingjiangensis
Impatiens zombensis
Impatiens zygosepala
Imperata arundinacea
Imperata brasiliensis
Imperata brevifolia
Imperata conferta
Imperata contracta
Imperata cylindrica
Imperata hookeri
Imperata minutiflora
Imperata spp.
Imperata tenuis
Imperatoria ostruthia
Imshaugia aleurites
Imshaugia placorodia
Incarvillea compacta
Incarvillea delavayi
Incarvillea diffusa
Incarvillea lutea
Incarvillea mairei
Incarvillea olgae
Incarvillea sinensis
Incarvillea spp.
Indigastrum argyraeum
Indigastrum argyroides
Indigastrum burkeanum
Indigastrum costatum
Indigastrum parviflorum
Indigofera adenocarpa
Indigofera adenoides
Indigofera alopecuroides
Indigofera alpina
Indigofera alternans
Indigofera ambelacensis
Indigofera amblyantha
Indigofera amoena
Indigofera amorphoides
Indigofera angustata
Indigofera angustifolia
Indigofera antunesiana
Indigofera aquae-nitensis
Indigofera arenophila
Indigofera argentea
Indigofera arrecta
Indigofera articulata
Indigofera aspalathoides
Indigofera aspera
Indigofera asperifolia
Indigofera astragalina
Indigofera atriceps
Indigofera atropurpurea
Indigofera auricoma
Indigofera australis
Indigofera bainesii
Indigofera berhautiana
Indigofera bogdanii
Indigofera boviperda
Indigofera brachynema
Indigofera brachyodon
Indigofera brachystachya
Indigofera brevicalyx
Indigofera brevidens
Indigofera brevipes
Indigofera bungeana
Indigofera burchellii
Indigofera candicans
Indigofera candolleana
Indigofera capillaris
Indigofera carlesii
Indigofera caroliniana
Indigofera cassioides
Indigofera cecilii
Indigofera charlierana
Indigofera chuniana
Indigofera circinella
Indigofera circinnata
Indigofera coerulea
Indigofera colutea
Indigofera comosa
Indigofera complicata
Indigofera confusa
Indigofera cordifolia
Indigofera cryptantha
Indigofera cuneata
Indigofera cuneifolia
Indigofera cylindracea
Indigofera cytisoides
Indigofera daleoides
Indigofera decora
Indigofera delagoaensis
Indigofera demissa
Indigofera dendroides
Indigofera denudata
Indigofera digitata
Indigofera dimidiata
Indigofera diphylla
Indigofera disjuncta
Indigofera dosua
Indigofera dregeana
Indigofera dyeri
Indigofera echinata
Indigofera egens
Indigofera emarginella
Indigofera endecaphylla
Indigofera erecta
Indigofera eriocarpa
Indigofera erythrogramma
Indigofera evansiana
Indigofera exigua
Indigofera eylesiana
Indigofera fanshawei
Indigofera filicaulis
Indigofera filifolia
Indigofera filiformis
Indigofera filipes
Indigofera flabellata
Indigofera flavicans
Indigofera foliosa
Indigofera fortunei
Indigofera frutescens
Indigofera fulvopilosa
Indigofera gairdnerae
Indigofera galegoides
Indigofera garckeana
Indigofera georgei
Indigofera glandulosa
Indigofera glaucescens
Indigofera glomerata
Indigofera griseoides
Indigofera guatemalensis
Indigofera hamiltonii
Indigofera hebepetala
Indigofera hedyantha
Indigofera hendecaphylla
Indigofera heterantha
Indigofera heterophylla
Indigofera heterotricha
Indigofera heudelotii
Indigofera hewittii
Indigofera hilaris
Indigofera himalayensis
Indigofera hirsuta
Indigofera hispida
Indigofera hochstetteri
Indigofera holubii
Indigofera howellii
Indigofera humifusa
Indigofera incana
Indigofera ingrata
Indigofera inhambanensis
Indigofera jamaicensis
Indigofera keyensis
Indigofera kirilowii
Indigofera langebergensis
Indigofera laxeracemosa
Indigofera leptosepala
Indigofera lespedezioides
Indigofera leucotricha
Indigofera lindheimeriana
Indigofera linifolia
Indigofera linnaei
Indigofera litoralis
Indigofera livingstoniana
Indigofera longebarbata
Indigofera longemucronata
Indigofera longepedicellata
Indigofera longeracemosa
Indigofera lupatana
Indigofera lyallii
Indigofera macrophylla
Indigofera macrostachya
Indigofera maritima
Indigofera mauritanica
Indigofera melanadenia
Indigofera meyeriana
Indigofera microcarpa
Indigofera mimosoides
Indigofera miniata
Indigofera mischocarpa
Indigofera mollicoma
Indigofera monantha
Indigofera montana
Indigofera mucronata
Indigofera nebrowniana
Indigofera neglecta
Indigofera nigrescens
Indigofera nigritana
Indigofera nigromontana
Indigofera nummulariifolia
Indigofera oblongifolia
Indigofera omissa
Indigofera ormocarpoides
Indigofera ovata
Indigofera oxalidea
Indigofera oxycarpa
Indigofera oxytropis
Indigofera oxytropoides
Indigofera paniculata
Indigofera parodiana
Indigofera parviflora
Indigofera patens
Indigofera pendula
Indigofera pilosa
Indigofera podophylla
Indigofera poliotes
Indigofera pongolana
Indigofera porrecta
Indigofera potaninii
Indigofera pratensis
Indigofera praticola
Indigofera pretoriana
Indigofera prieureana
Indigofera procumbens
Indigofera prostrata
Indigofera psammophila
Indigofera pseudotinctoria
Indigofera psoraloides
Indigofera pulchra
Indigofera ramosa
Indigofera rautanenii
Indigofera reducta
Indigofera rehmannii
Indigofera reticulata
Indigofera retroflexa
Indigofera rhynchocarpa
Indigofera rhytidocarpa
Indigofera ripae
Indigofera rostrata
Indigofera sabulicola
Indigofera sanguinea
Indigofera saxicola
Indigofera schimperi
Indigofera schinzii
Indigofera secundiflora
Indigofera semitrijuga
Indigofera senegalensis
Indigofera sericovexilla
Indigofera sessiliflora
Indigofera sessilifolia
Indigofera setiflora
Indigofera simplicifolia
Indigofera sordida
Indigofera sphaerocarpa
Indigofera spicata
Indigofera spinosa
Indigofera splendens
Indigofera spp.
Indigofera stenophylla
Indigofera strobilifera
Indigofera suaveolens
Indigofera subcorymbosa
Indigofera subulata
Indigofera subulifera
Indigofera suffruticosa
Indigofera sulcata
Indigofera sumatrana
Indigofera swaziensis
Indigofera tenuis
Indigofera tenuissima
Indigofera teysmannii
Indigofera tinctoria
Indigofera tomentosa
Indigofera torulosa
Indigofera trifoliata
Indigofera tristis
Indigofera tristoides
Indigofera trita
Indigofera velutina
Indigofera vicioides
Indigofera viscidissima
Indigofera vohemarensis
Indigofera volkensii
Indigofera wightii
Indigofera wildiana
Indigofera williamsonii
Indigofera woodii
Indigofera zanzibarica
Indigofera zeyheri
Indigofera zollingeriana
Indocalamus herklotsii
Indocalamus longiauritus
Indocalamus sinicus
Indocalamus spp.
Indocalamus tessellatus
Indocalamus wilsonii
Indopiptadenia oudhensis
Indorouchera spp.
Indosasa gigantea
Indosasa ingens
Indosasa sinica
Indosasa spongiosa
Indosasa spp.
Indusiella thianschanica
Inga acreana
Inga acrocephala
Inga acuminata
Inga alba
Inga allenii
Inga aptera
Inga bella
Inga blanchetiana
Inga bourgoni
Inga bracteifera
Inga calantha
Inga calderonii
Inga canonegrensis
Inga capitata
Inga cayennensis
Inga chocoensis
Inga ciliata
Inga cinnamomea
Inga cocleensis
Inga congesta
Inga cordistipula
Inga coruscans
Inga cotobrusensis
Inga cylindrica
Inga densiflora
Inga disticha
Inga duckei
Inga edulis
Inga exalata
Inga fagifolia
Inga fanchoniana
Inga fastulosa
Inga fastuosa
Inga feuilleei
Inga goldmanii
Inga golfodulcensis
Inga graciliflora
Inga gracilifolia
Inga hayesii
Inga herrerae
Inga heterophylla
Inga hispida
Inga huberi
Inga inga
Inga ingoides
Inga inicuil
Inga insignis
Inga jefensis
Inga jimenezii
Inga lateriflora
Inga latipes
Inga laurina
Inga leiocalycina
Inga lentiscifolia
Inga leonis
Inga litoralis
Inga lomatophylla
Inga longiflora
Inga longispica
Inga macrophylla
Inga marginata
Inga maritima
Inga micheliana
Inga microcalyx
Inga mortoniana
Inga multijuga
Inga nobilis
Inga nouragensis
Inga oerstediana
Inga ornata
Inga panurensis
Inga paraensis
Inga paterno
Inga pezizifera
Inga pilosula
Inga polita
Inga pruriens
Inga punctata
Inga quaternata
Inga rubiginosa
Inga ruiziana
Inga samanensis
Inga sapindoides
Inga sertulifera
Inga sessilis
Inga setosa
Inga sierrae
Inga skutchii
Inga spectabilis
Inga splendens
Inga spp.
Inga stenophylla
Inga stipularis
Inga striata
Inga subnuda
Inga tenuiloba
Inga thibaudiana
Inga tonduzii
Inga umbellifera
Inga velutina
Inga venusta
