+Crataegomespilus dardarii
Adenophora gmelinii
Adenophora khasiana
Adenophora liliifolia
Adenophora morrisonensis
Adenophora nikoensis
Adenophora paniculata
Adenophora pereskiifolia
Adenophora polyantha
Adenophora spp.
Adenophora stenanthina
Adenophora stricta
Adenophora takedai
Adenophora trachelioides
Adenophora triphylla
Adenophorus ×abbottiae
Adenophorus ×carsonii
Adenoplea lindleyana
Adenopodia scelerata
Adenorachis atropurpurea
Adenoropium elegans
Adenoropium gossypiifolium
Adenoropium hastatum
Adenoropium multifidum
Adenosma glutinosa
Adenosma javanicum
Adenosma spp.
Adenostemma berteri
Adenostemma berteroi
Adenostemma lanceolatum
Adenostemma mauritianum
Adenostemma platyphyllum
Adenostemma spp.
Adenostemma verbesina
Adenostyles alliariae
Adenostyles alpina
Adenostyles spp.
Adesmia angustifolia
Adesmia boronioides
Adesmia capitellata
Adesmia emarginata
Adesmia exilis
Adesmia filifolia
Adesmia fuentesii
Adesmia glomerula
Adesmia incana
Adesmia latifolia
Adesmia miraflorensis
Adesmia muricata
Adesmia parviflora
Adesmia punctata
Adesmia reclinata
Adesmia retusa
Adesmia smithiae
Adesmia spinosissima
Adesmia spp.
Adesmia tenella
Adesmia trijuga
Adetogramma chrysolepis
Adhatoda candicans
Adhatoda dipteracantha
Adhatoda furcata
Adhatoda longiflora
Adhatoda vasica
Adiantopsis pedata
Adiantopsis radiata
Adiantum cristatum
Adiantum cuneatum
Adiantum davidii
Adiantum deltoideum
Adiantum dolosum
Adiantum flabellulatum
Adiantum hexagona
Adiantum hybr.
Adiantum lucidum
Adiantum modestum
Adiantum palaoense
Adiantum pentadactylon
Adiantum peruvianum
Adiantum poiretii
Adiantum polyphyllum
Adiantum rigidulum
Adiantum spp.
Adiantum venustum
Adiantum x tracyi
Adicea fontana
Adicea pumila
Adina cordifolia
Adina euryncha
Adina pilulifera
Adina rubella
Adina spp.
Adina trichotoma
Adinandra bockiana
Adinandra dumosa
Adinandra formosana
Adinandra glischroloma
Adinandra integerrima
Adinandra millettii
Adinandra ryukyuensis
Adinandra sarosanthera
Adinandra spp.
Adinandra villosa
Adipera bicapsularis
Adipera corymbosa
Adipera laevigata
Adipera stahlii
Adlumia asiatica
Adlumia spp.
Adonidia merrillii
Adonidia spp.
Adonis amurensis
Adonis chrysocyathus
Adonis cyllenea
Adonis davidii
Adonis flammea
Adonis microcarpa
Adonis multiflora
Adonis pyrenaica
Adonis ramosa
Adonis spp.
Adonis turkestanica
Adoxa spp.
Adriana spp.
Adromischus alstonii
Adromischus cooperi
Adromischus cristatus
Adromischus filicaulis
Adromischus hemisphericus
Adromischus inamoenus
Adromischus maculatus
Adromischus marianae
Adromischus schuldtianus
Adromischus spp.
Adromischus subdistichus
Adromischus trigynus
Adrorhizon spp.
Aechmea angustifolia
Aechmea aquilega
Aechmea beeriana
Aechmea blanchetiana
Aechmea bracteata
Aechmea callichroma
Aechmea calyculata
Aechmea candida
Aechmea caudata
Aechmea chantinii
Aechmea coelestis
Aechmea comata
Aechmea dealbata
Aechmea dichlamydea
Aechmea distichantha
Aechmea eurycorymbus
Aechmea fendleri
Aechmea filicaulis
Aechmea flemingii
Aechmea fosteriana
Aechmea fulgens
Aechmea hoppii
Aechmea kuntzeana
Aechmea longifolia
Aechmea lueddemanniana
Aechmea magdalenae
Aechmea mariae-reginae
Aechmea mexicana
Aechmea miniata
Aechmea orlandiana
Aechmea pineliana
Aechmea purpureorosea
Aechmea ramosa
Aechmea recurvata
Aechmea smithiorum
Aechmea spp.
Aechmea strobilacea
Aechmea tayoensis
Aechmea tessmannii
Aechmea victoriana
Aechmea weilbachii
Aechmea zebrina
Aegialitis annulata
Aegialitis spp.
Aegiceras corniculatum
Aegiceras spp.
Aegilops caudata
Aegilops columnaris
Aegilops exaltata
Aegilops hybr.
Aegilops incurva
Aegilops juvenalis
Aegilops kotschyi
Aegilops lorentii
Aegilops markgrafii
Aegilops ovata
Aegilops peregrina
Aegilops sharonensis
Aegilops spp.
Aegilops squarrosa
Aegilops squarrosa
Aegilops tauschii
Aegilops tripsacoides
Aegilops uniaristata
Aegilops vavilovii
Aeginetia acaulis
Aeginetia flava
Aeginetia mirabilis
Aeginetia pedunculata
Aeginetia saccharicola
Aeginetia sessilis
Aeginetia sinensis
Aeginetia spp.
Aegiphila panamensis
Aegiphila spp.
Aegiphila verticillata
Aegle spp.
Aeglopsis chevalieri
Aeglopsis spp.
Aegokeras caespitosa
Aegopodium spp.
Aegopogon cenchroides
Aeluropus macrostachyus
Aeluropus pungens
Aeluropus repens
Aeluropus spp.
Aenhenrya spp.
Aeollanthus pubescens
Aeollanthus spp.
Aeollanthus suaveolens
Aeonium aureum
Aeonium balsamiferum
Aeonium canariense
Aeonium castello-paivae
Aeonium ciliatum
Aeonium cuneatum
Aeonium davidbramwellii
Aeonium decorum
Aeonium diplocyclum
Aeonium dodrantale
Aeonium escobarii
Aeonium glandulosum
Aeonium glutinosum
Aeonium gomerense
Aeonium goochiae
Aeonium gorgoneum
Aeonium hybr.
Aeonium lindleyi
Aeonium simsii
Aeonium spp.
Aeonium tabuliforme
Aeonium urbicum
Aeonium x velutinum
Aerangis arachnopus
Aerangis articulata
Aerangis biloba
Aerangis bouarensis
Aerangis ellisii
Aerangis fastuosa
Aerangis hybr.
Aerangis kotschyana
Aerangis modesta
Aerangis spp.
Aeranthes dentiens
Aeranthes ramosa
Aeranthes spp.
Aeria attenuata
Aerides crassifolia
Aerides falcata
Aerides hybr.
Aerides lawrenceae
Aerides multiflora
Aerides odorata
Aerides rosea
Aerides spp.
Aerva javanica
Aerva lanata
Aerva spp.
Aerva tomentosa
Aeschrion antillana
Aeschrion excelsa
Aeschynanthus acuminatus
Aeschynanthus bracteatus
Aeschynanthus buxifolius
Aeschynanthus fulgens
Aeschynanthus hildebrandii
Aeschynanthus leptocladus
Aeschynanthus longicaulis
Aeschynanthus longiflorus
Aeschynanthus mannii
Aeschynanthus parasiticus
Aeschynanthus parviflorus
Aeschynanthus parvifolius
Aeschynanthus radicans
Aeschynanthus speciosus
Aeschynanthus spp.
Aeschynanthus tricolor
Aeschynomene abyssinica
Aeschynomene acapulcensis
Aeschynomene afraspera
Aeschynomene amorphoides
Aeschynomene aphylla
Aeschynomene bella
Aeschynomene bispinosa
Aeschynomene bracteosa
Aeschynomene brevifolia
Aeschynomene brevipes
Aeschynomene ciliata
Aeschynomene compacta
Aeschynomene crassicaulis
Aeschynomene cristata
Aeschynomene deamii
Aeschynomene denticulata
Aeschynomene elegans
Aeschynomene emerus
Aeschynomene falcata
Aeschynomene fascicularis
Aeschynomene filosa
Aeschynomene fluitans
Aeschynomene fluminensis
Aeschynomene foliolosa
Aeschynomene fulgida
Aeschynomene gazensis
Aeschynomene gracilis
Aeschynomene grandistipulata
Aeschynomene inyangensis
Aeschynomene lateritia
Aeschynomene laxiflora
Aeschynomene leptophylla
Aeschynomene mediocris
Aeschynomene megalophylla
Aeschynomene micranthos
Aeschynomene mimosifolia
Aeschynomene minutiflora
Aeschynomene mollicula
Aeschynomene montevidensis
Aeschynomene nilotica
Aeschynomene nivea
Aeschynomene nodulosa
Aeschynomene nyassana
Aeschynomene nyikensis
Aeschynomene parviflora
Aeschynomene pfundii
Aeschynomene pinetorum
Aeschynomene pluriarticulata
Aeschynomene portoricensis
Aeschynomene pulchella
Aeschynomene purpusii
Aeschynomene racemosa
Aeschynomene rehmannii
Aeschynomene rhodesiaca
Aeschynomene scabra
Aeschynomene schimperi
Aeschynomene schliebenii
Aeschynomene scoparia
Aeschynomene spp.
Aeschynomene tambacoundensis
Aeschynomene trigonocarpa
Aeschynomene uniflora
Aeschynomene virgata
Aesculus arguta
Aesculus assamica
Aesculus austrina
Aesculus chinensis
Aesculus discolor
Aesculus georgiana
Aesculus hybr.
Aesculus indica
Aesculus octandra
Aesculus splendens
Aesculus spp.
Aesculus x arnoldiana
Aesculus x bushii
Aesculus x carnea
Aesculus x hybrida
Aesculus x mutabilis
Aesculus x neglecta
Aesculus ×glaucescens
Aesculus ×harbisonii
Aesculus ×mississippiensis
Aetanthus spp.
Aetheorhiza bulbosa
Aetheorhyncha spp.
Aethionema carneum
Aethionema cordifolium
Aethionema grandiflorum
Aethionema spp.
Aethusa spp.
Aextoxicon punctatum
Aextoxicon spp.
Afgekia sericea
Afgekia spp.
Afraegle gabonensis
Afraegle paniculata
Afraegle spp.
Aframomum alboviolaceum
Aframomum angustifolium
Aframomum corrorima
Aframomum giganteum
Aframomum mildbraedii
Aframomum sceptrum
Aframomum spp.
Afroaster ananthocladus
Afroaster bowiei
Afroaster chimanimaniensis
Afroaster comptonii
Afroaster confertifolius
Afroaster erucifolius
Afroaster hispida
Afroaster laevigatus
Afroaster lydenburgensis
Afroaster milanjiensis
Afroaster nubimontis
Afroaster peglerae
Afroaster perfoliatus
Afroaster pleiocephalus
Afroaster pseudobakerianus
Afroaster serrulatus
Afroaster tansaniensis
Afroaster zuluensis
Afrobrunnichia erecta
Afrocalathea spp.
Afrocarpus gracilior
Afrocarpus mannii
Afrocarpus spp.
Afrocarpus usambarensis
Afrohybanthus enneaspermus
Afrolicania elaeosperma
Afromorus mesozygia
Afrostyrax lepidophyllus
Afrostyrax spp.
Afrovivella spp.
Afzelia bipindensis
Afzelia bracteata
Afzelia cassioides
Afzelia javanica
Afzelia macrophylla
Afzelia martabanica
Afzelia pachyloba
Afzelia pectinata
Afzelia rhomboidea
Afzelia spp.
Afzelia xylocarpa
Agalinis acuta
Agalinis besseyana
Agalinis delicatula
Agalinis flava
Agalinis georgiana
Agalinis grandiflora
Agalinis holmiana
Agalinis keyensis
Agalinis laevigata
Agalinis lanceolata
Agalinis linarioides
Agalinis maritima
Agalinis parvifolia
Agalinis pedicularia
Agalinis pseudaphylla
Agalinis spiciflora
Agalinis spp.
Agalinis stenophylla
Agalinis tenella
Agalinis virgata
Agalinis virginica
Agalmyla parasitica
Agaloma marginata
Aganisia spp.
Aganope gabonica
Aganope heptaphylla
Aganope thyrsiflora
Agapanthus campanulatus
Agapanthus caulescens
Agapanthus comptonii
Agapanthus hybr.
Agapanthus inapertus
Agapanthus orientalis
Agapanthus spp.
Agapanthus umbellatus
Agapetes buxifolia
Agapetes cauliflora
Agapetes dispar
Agapetes hosseana
Agapetes lacei
Agapetes lobbii
Agapetes malipoensis
Agapetes mannii
Agapetes oblonga
Agapetes praeclara
Agapetes pyrolifolia
Agapetes rubrobracteata
Agapetes rugosus
Agapetes serpens
Agapetes smithiana
Agapetes spp.
Agarista calliopsidea
Agarista oleifolia
Agarista spp.
Agassizia suavis
Agastache anethiodora
Agastache aurantiaca
Agastache barberi
Agastache coccinea
Agastache eplingiana
Agastache greenei
Agastache ionocalyx
Agastache mexicana
Agastache neomexicana
Agastache palmeri
Agastache rugosa
Agastache sandersiana
Agastache spp.
Agastache verticillata
Agatea violaris
Agathis alba
Agathis borneensis
Agathis corbassonii
Agathis labillardieri
Agathis macrophylla
Agathis microstachya
Agathis moorei
Agathis philippinensis
Agathis spp.
Agathosma capensis
Agathosma ovata
Agathosma spp.
Agati grandiflora
Agave acklinicola
Agave albescens
Agave albopilosa
Agave angustiarum
Agave applanata
Agave atrovirens
Agave aurea
Agave avellanidens
Agave bahamana
Agave bovicornuta
Agave bracteosa
Agave brevispina
Agave cantula
Agave celsii
Agave cerulata
Agave chazaroi
Agave chiapensis
Agave chisosensis
Agave chrysoglossa
Agave colimana
Agave colorata
Agave consociata
Agave cryptica
Agave cupreata
Agave dasylirioides
Agave datylio
Agave dolichantha
Agave duplicata
Agave durangensis
Agave ellemeetiana
Agave filifera
Agave flexispina
Agave franzosinii
Agave funkiana
Agave geminiflora
Agave gentryi
Agave ghiesbreghtii
Agave gomezpompae
Agave grijalvensis
Agave guadalajarana
Agave guiengola
Agave guttata
Agave gypsophila
Agave harrisii
Agave hookeri
Agave horrida
Agave howardii
Agave huachucensis
Agave hybr.
Agave inaequidens
Agave indagatorum
Agave isthmensis
Agave kaibabensis
Agave karwinskii
Agave kavandivi
Agave kerchovei
Agave kewensis
Agave lata
Agave longiflora
Agave lurida
Agave macroacantha
Agave maculata
Agave maculosa
Agave mapisaga
Agave margaritae
Agave marmorata
Agave maximiliana
Agave minor
Agave mitis
Agave montana
Agave multifilifera
Agave neomexicana
Agave nizandensis
Agave oblongata
Agave obscura
Agave ocahui
Agave ousselghemiana
Agave ovatifolia
Agave pablocarrilloi
Agave pampaniniana
Agave parrasana
Agave pedunculifera
Agave pendula
Agave pintilla
Agave polyacantha
Agave potatorum
Agave potosina
Agave promontorii
Agave pumila
Agave rhodacantha
Agave rigida
Agave rosalesii
Agave salmiana
Agave scabra
Agave schidigera
Agave sebastiana
Agave seemanniana
Agave shrevei
Agave sileri
Agave singuliflora
Agave sobolifera
Agave sobria
Agave spp.
Agave striata
Agave stricta
Agave temacapulinensis
Agave tenuifolia
Agave terraccianoi
Agave tigrina
Agave titanota
Agave tuberosa
Agave undulata
Agave univittata
Agave valenciana
Agave variegata
Agave vazquezgarciae
Agave verdensis
Agave victoriae-reginae
Agave vilmoriniana
Agave virginica
Agave vivipara
Agave wercklei
Agave wocomahi
Agave x arizonica
Agave x bundrantii
Agave x glomeruliflora
Agave x leopoldii
Agave x romanii
Agave ×ajoensis
Agelaea paradoxa
Agelaea pentagyna
Ageratina glechonophylla
Ageratina ligustrina
Ageratina pichinchensis
Ageratum altissimum
Ageratum domingense
Ageratum fastigiatum
Ageratum guatemalense
Ageratum hybr.
Ageratum littorale
Ageratum microcarpum
Ageratum spp.
Aglaia argentea
Aglaia edulis
Aglaia elaeagnoidea
Aglaia foveolata
Aglaia grandis
Aglaia korthalsii
Aglaia malaccensis
Aglaia mariannensis
Aglaia odorata
Aglaia odoratissima
Aglaia ponapensis
Aglaia rubiginosa
Aglaia silvestris
Aglaia spectabilis
Aglaia spp.
Aglaodorum griffithii
Aglaonema brevispathum
Aglaonema chermsiriwattanae
Aglaonema cochinchense
Aglaonema cordifolium
Aglaonema costatum
Aglaonema crispum
Aglaonema densinervium
Aglaonema flemingianum
Aglaonema hookerianum
Aglaonema hybr.
Aglaonema marantifolium
Aglaonema modestum
Aglaonema nebulosum
Aglaonema nitidum
Aglaonema ovatum
Aglaonema philippinense
Aglaonema pumilum
Aglaonema rotundum
Aglaonema simplex
Aglaonema spp.
Aglaonema tenuipes
Aglaonema tricolor
Aglaonema vittatum
Aglossorrhyncha micronesiaca
Aglossorrhyncha spp.
Agonandra brasiliensis
Agonandra ovatifolia
Agonandra silvatica
Agonis flexuosa
Agonis marginata
Agoseris alpestris
Agoseris arizonica
Agoseris barbellulata
Agoseris carnea
Agoseris cuspidata
Agoseris eastwoodiae
Agoseris graminifolia
Agoseris laciniata
Agoseris lackschewitzii
Agoseris maritima
Agoseris plebeja
Agoseris rostrata
Agoseris scorzonerifolia
Agoseris spp.
Agoseris turbinata
Agoseris x elata
Agoseris ×dasycarpa
Agoseris ×montana
Agrestia cyphellata
Agrimonia mollis
Agrimonia odorata
Agrimonia pilosa
Agrimonia platycarpa
Agrimonia procera
Agrimonia pumila
Agrimonia spp.
Agriophyllum latifolium
Agriophyllum minus
Agriophyllum squarrosum
Agrocharis incognita
Agropyron abolinii
Agropyron agroelymoides
Agropyron alaskanum
Agropyron alatavicum
Agropyron albicans
Agropyron angustiglume
Agropyron arenicola
Agropyron arizonicum
Agropyron aucheri
Agropyron badamense
Agropyron bakeri
Agropyron batalinii
Agropyron bonaepartis
Agropyron boreale
Agropyron brevifolium
Agropyron caespitosum
Agropyron campestre
Agropyron caninum
Agropyron ciliare
Agropyron ciliatiflorum
Agropyron cimmericum
Agropyron cristatiforme
Agropyron dasyanthum
Agropyron dasystachyum
Agropyron donianum
Agropyron drobovii
Agropyron elmeri
Agropyron elongatiforme
Agropyron elongatum
Agropyron fibrosum
Agropyron gentryi
Agropyron glaucum
Agropyron griffithii
Agropyron griffithsii
Agropyron hybr.
Agropyron imbricatum
Agropyron inerme
Agropyron intermedium
Agropyron junceum
Agropyron kuramense
Agropyron laeve
Agropyron lanceolatum
Agropyron latiglume
Agropyron leptourum
Agropyron libanoticum
Agropyron littorale
Agropyron longearistatum
Agropyron macrourum
Agropyron magellanicum
Agropyron michnoi
Agropyron molle
Agropyron mongolicum
Agropyron mutabile
Agropyron nathaliae
Agropyron orientale
Agropyron parishii
Agropyron patagonicum
Agropyron pectinatum
Agropyron pectiniforme
Agropyron podperae
Agropyron praecaespitosum
Agropyron pringlei
Agropyron prostratum
Agropyron psammophilum
Agropyron pseudorepens
Agropyron pulcherrimum
Agropyron pumilum
Agropyron pungens
Agropyron pycnanthum
Agropyron remotiflorum
Agropyron repens
Agropyron riparium
Agropyron riparum
Agropyron saundersii
Agropyron saxicola
Agropyron scabrifolium
Agropyron scabriglume
Agropyron scribneri
Agropyron semicostatum
Agropyron sericeum
Agropyron sibiricum
Agropyron smithii
Agropyron spicatum
Agropyron spp.
Agropyron squarrosum
Agropyron stipifolium
Agropyron striatum
Agropyron subsecundum
Agropyron tanaiticum
Agropyron tauri
Agropyron tenerum
Agropyron teslinense
Agropyron trachycaulum
Agropyron trichophorum
Agropyron triticeum
Agropyron tsukushiense
Agropyron ugamicum
Agropyron vaillantianum
Agropyron varnense
Agropyron vaseyi
Agropyron villosum
Agropyron violaceum
Agropyron vulpinum
Agropyron yukonense
Agropyron ×acutum
Agropyron ×hybrid
Agropyron ×obtusiusculum
Agrostemma brachylobum
Agrostemma coronaria
Agrostemma gracile
Agrostemma gracilis
Agrostis airoides
Agrostis alaskana
Agrostis alba
Agrostis algida
Agrostis ampla
Agrostis antecedens
Agrostis aristiglumis
Agrostis asperifolia
Agrostis bakeri
Agrostis bergiana
Agrostis borealis
Agrostis breviculmis
Agrostis californica
Agrostis clavata
Agrostis clivicola
Agrostis cryptandra
Agrostis densior
Agrostis diegoensis
Agrostis divaricatissima
Agrostis dyeri
Agrostis eriantha
Agrostis exigua
Agrostis fallax
Agrostis filicumis
